name;ul_x;ul_y;ll_x;ll_y;lr_x;lr_y;ur_x;ur_y
columnsep;985;0;985;3051;1427;3051;1496;0
header;201;127;201;161;1822;161;1822;127
B;1159;187;1159;202;1180;202;1180;187
A;997;194;997;223;1020;223;1020;194
A;1427;646;1427;653;1434;653;1434;646
B;1152;775;1152;791;1175;791;1175;775
A;1313;782;1313;790;1319;790;1319;782
B;1003;870;1003;899;1025;899;1025;870
D;1245;1407;1245;1434;1281;1434;1281;1407
C;1003;1541;1003;1568;1024;1568;1024;1541
A;1102;1921;1102;1928;1108;1928;1108;1921
D;1000;2284;1000;2314;1025;2314;1025;2284
A;1331;2462;1331;2489;1345;2489;1345;2462
A;1320;2527;1320;2539;1327;2539;1327;2527
